round,phase,table,winner,player1,player2,source,tournament_id,tournament_name,date,match
1,1,15.0,unluck38,unluck38,byc23k,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,16.0,chuansenn,lucky7tcg213,chuansenn,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,17.0,nannowizzard,eissiyal092,nannowizzard,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,18.0,sarahrriferrari,sarahrriferrari,prdings1,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,19.0,zilverui89,passiverpanda,zilverui89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,20.0,hobi3005,hobi3005,goblinduco,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,21.0,basicenergyjos6,basicenergyjos6,perilouspete,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,22.0,roni1505,roni1505,yeeterwhiffin,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,23.0,tmr,tmr,jerrym89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,24.0,dom333,dom333,briangeikie,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,25.0,laplace07tsmc,laplace07tsmc,joghurtjakob,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,26.0,foodking90,egdirb,foodking90,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,27.0,rickyquele,rainbowsheep234,rickyquele,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,28.0,srlopez,srlopez,mrpnut033,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,29.0,schmosbydlx,mikejolteon,schmosbydlx,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,30.0,kingkong777666,briguy,kingkong777666,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,31.0,lucaaini04,pyrodachef,lucaaini04,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,32.0,alif_masron,dimmyjean,alif_masron,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,33.0,xenophe,emapisa08,xenophe,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
1,1,34.0,osufiend,osufiend,,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,,-1,boipelo,,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,1.0,unluck38,unluck38,foodking90,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,2.0,sarahrriferrari,zilverui89,sarahrriferrari,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,3.0,giangiacobbe,nannowizzard,giangiacobbe,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,4.0,kingkong777666,kingkong777666,alif_masron,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,5.0,roni1505,roni1505,basicenergyjos6,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,6.0,dom333,rian,dom333,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,7.0,spurgeonx19,spurgeonx19,scottymakesmoves,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,8.0,awsomeguy1975,awsomeguy1975,xenophe,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,9.0,rickyquele,rickyquele,bluestevenc28,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,10.0,neverendingstorie777,neverendingstorie777,srlopez,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,11.0,osufiend,osufiend,tmr,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,12.0,schmosbydlx,schmosbydlx,lucaaini04,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,13.0,zephyr_aj,loockermanreed1,zephyr_aj,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,14.0,mcchunny,mcchunny,wippasnipper,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,15.0,chuansenn,theogax,chuansenn,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,16.0,laplace07tsmc,tomhassing,laplace07tsmc,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,17.0,dandesouza,hobi3005,dandesouza,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,18.0,cheese_cat,briangeikie,cheese_cat,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,19.0,kamikaze7,eissiyal092,kamikaze7,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,20.0,rainbowsheep234,rainbowsheep234,mayzetcg,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,21.0,prdings1,byc23k,prdings1,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,22.0,joghurtjakob,uzay99,joghurtjakob,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,23.0,zbk007,goblinduco,zbk007,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,24.0,finalys,pslee1125,finalys,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,25.0,ryuzu14,ryuzu14,beebolacha,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,26.0,masterlebui,passiverpanda,masterlebui,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,27.0,-1,perilouspete,sal_id,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,28.0,mikejolteon,mikejolteon,dimmyjean,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,29.0,casparwu0902,casparwu0902,lucky7tcg213,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,30.0,jerrym89,egdirb,jerrym89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,31.0,pok3fanatic,fahmee95,pok3fanatic,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,32.0,yeeterwhiffin,yeeterwhiffin,emapisa08,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
2,1,33.0,briguy,briguy,,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,1.0,mcchunny,awsomeguy1975,mcchunny,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,2.0,osufiend,osufiend,neverendingstorie777,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,3.0,dom333,dom333,kingkong777666,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,4.0,chuansenn,sarahrriferrari,chuansenn,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,5.0,laplace07tsmc,laplace07tsmc,schmosbydlx,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,6.0,zephyr_aj,zephyr_aj,dandesouza,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,7.0,roni1505,giangiacobbe,roni1505,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,8.0,unluck38,unluck38,spurgeonx19,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,9.0,rickyquele,rickyquele,jerrym89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,10.0,yeeterwhiffin,yeeterwhiffin,prdings1,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,11.0,xenophe,casparwu0902,xenophe,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,12.0,loockermanreed1,loockermanreed1,zbk007,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,13.0,zilverui89,ryuzu14,zilverui89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,14.0,basicenergyjos6,tomhassing,basicenergyjos6,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,15.0,scottymakesmoves,lucaaini04,scottymakesmoves,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,16.0,finalys,mikejolteon,finalys,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,17.0,pok3fanatic,nannowizzard,pok3fanatic,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,18.0,tmr,kamikaze7,tmr,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,19.0,cheese_cat,theogax,cheese_cat,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,20.0,alif_masron,hobi3005,alif_masron,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,21.0,rainbowsheep234,rainbowsheep234,joghurtjakob,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,22.0,briguy,wippasnipper,briguy,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,23.0,bluestevenc28,rian,bluestevenc28,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,24.0,srlopez,srlopez,lucky7tcg213,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,25.0,-1,pslee1125,sal_id,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,26.0,beebolacha,eissiyal092,beebolacha,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,27.0,goblinduco,boipelo,goblinduco,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,28.0,fahmee95,emapisa08,fahmee95,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,29.0,passiverpanda,passiverpanda,mayzetcg,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
3,1,30.0,egdirb,egdirb,,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,1.0,zephyr_aj,zephyr_aj,unluck38,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,2.0,rickyquele,roni1505,rickyquele,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,3.0,laplace07tsmc,mcchunny,laplace07tsmc,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,4.0,osufiend,osufiend,dom333,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,5.0,chuansenn,chuansenn,giangiacobbe,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,6.0,cheese_cat,cheese_cat,xenophe,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,7.0,neverendingstorie777,finalys,neverendingstorie777,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,8.0,schmosbydlx,briguy,schmosbydlx,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,9.0,dandesouza,dandesouza,awsomeguy1975,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,10.0,pok3fanatic,spurgeonx19,pok3fanatic,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,11.0,alif_masron,alif_masron,basicenergyjos6,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,12.0,srlopez,tmr,srlopez,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,13.0,loockermanreed1,zilverui89,loockermanreed1,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,14.0,yeeterwhiffin,rainbowsheep234,yeeterwhiffin,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,15.0,sarahrriferrari,sarahrriferrari,kingkong777666,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,16.0,scottymakesmoves,scottymakesmoves,kamikaze7,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,17.0,rian,rian,goblinduco,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,18.0,nannowizzard,nannowizzard,casparwu0902,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,19.0,joghurtjakob,joghurtjakob,jerrym89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,20.0,prdings1,prdings1,fahmee95,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,21.0,mikejolteon,ryuzu14,mikejolteon,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,22.0,passiverpanda,hobi3005,passiverpanda,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,23.0,theogax,theogax,beebolacha,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,24.0,-1,mayzetcg,emapisa08,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
4,1,25.0,-1,lucky7tcg213,pslee1125,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,1.0,osufiend,osufiend,laplace07tsmc,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,2.0,chuansenn,chuansenn,zephyr_aj,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,3.0,rickyquele,rickyquele,dom333,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,4.0,mcchunny,neverendingstorie777,mcchunny,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,5.0,loockermanreed1,yeeterwhiffin,loockermanreed1,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,6.0,scottymakesmoves,cheese_cat,scottymakesmoves,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,7.0,srlopez,srlopez,unluck38,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,8.0,pok3fanatic,pok3fanatic,schmosbydlx,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,9.0,sarahrriferrari,dandesouza,sarahrriferrari,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,10.0,roni1505,roni1505,alif_masron,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,11.0,nannowizzard,passiverpanda,nannowizzard,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,12.0,theogax,theogax,briguy,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,13.0,spurgeonx19,spurgeonx19,finalys,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,14.0,rian,basicenergyjos6,rian,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,15.0,mikejolteon,kingkong777666,mikejolteon,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,16.0,joghurtjakob,prdings1,joghurtjakob,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,17.0,goblinduco,goblinduco,kamikaze7,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,18.0,jerrym89,beebolacha,jerrym89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,19.0,-1,hobi3005,mayzetcg,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,20.0,-1,pslee1125,emapisa08,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
5,1,21.0,lucky7tcg213,lucky7tcg213,,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,1.0,0,rickyquele,chuansenn,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,2.0,osufiend,osufiend,mcchunny,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,3.0,roni1505,srlopez,roni1505,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,4.0,loockermanreed1,loockermanreed1,scottymakesmoves,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,5.0,sarahrriferrari,zephyr_aj,sarahrriferrari,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,6.0,pok3fanatic,laplace07tsmc,pok3fanatic,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,7.0,rian,rian,unluck38,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,8.0,cheese_cat,cheese_cat,spurgeonx19,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,9.0,mikejolteon,mikejolteon,theogax,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,10.0,nannowizzard,nannowizzard,dandesouza,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,11.0,joghurtjakob,joghurtjakob,schmosbydlx,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,12.0,jerrym89,yeeterwhiffin,jerrym89,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
6,1,13.0,goblinduco,kingkong777666,goblinduco,online,6a3e1ef6c87cd9ff0a30fb49,SEASAC League Challenge #5 (SEASON 3) [50 CODES],2026-06-27T11:30:00.000Z,
